,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.027188314876114714,F1,His2gene
1,PLA2G2D,-0.05588209284411712,F1,His2gene
2,CAMK2N1,-0.05442027370010574,F1,His2gene
3,USP48,0.035565878568073826,F1,His2gene
4,TCEA3,-0.027439800180699084,F1,His2gene
5,PNRC2,0.034029230449238904,F1,His2gene
6,LDLRAP1,-0.005002974345343393,F1,His2gene
7,IFI6,-0.029804746884391796,F1,His2gene
8,ZBTB8OS,0.043372758704178505,F1,His2gene
9,RBBP4,-0.004339874069999167,F1,His2gene
10,PSMB2,0.025216834806640206,F1,His2gene
11,GNL2,0.06370747955918873,F1,His2gene
12,SF3A3,-0.07243354100764324,F1,His2gene
13,UTP11,-0.07638581577077859,F1,His2gene
14,AKIRIN1,0.008465177954405038,F1,His2gene
15,MFSD2A,0.03852679651216674,F1,His2gene
16,CAP1,-0.02289869845466956,F1,His2gene
17,CTPS1,0.023898532299688854,F1,His2gene
18,PPCS,0.08239482473196885,F1,His2gene
19,PPIH,-0.010245617929164268,F1,His2gene
20,YBX1,-0.042897473544720205,F1,His2gene
21,EBNA1BP2,-0.06615763369570984,F1,His2gene
22,CDC20,0.01133413774955408,F1,His2gene
23,PTPRF,-0.03875275548829204,F1,His2gene
24,KDM4A,0.004489824567691609,F1,His2gene
25,EIF2B3,-0.1166359859097797,F1,His2gene
26,NASP,0.07841106574086676,F1,His2gene
27,GPBP1L1,0.0007383773157395544,F1,His2gene
28,TSPAN1,0.005062438455174109,F1,His2gene
29,RAD54L,-0.04180979073912424,F1,His2gene
30,LRRC41,0.01263946159005453,F1,His2gene
31,UQCRH,0.01554045569550716,F1,His2gene
32,CMPK1,0.037598574971517584,F1,His2gene
33,RNF11,0.006162928277450377,F1,His2gene
34,TTC39A,0.10169776730197241,F1,His2gene
35,TXNDC12,0.017674073948254775,F1,His2gene
36,PRPF38A,-0.03746233703984856,F1,His2gene
37,SCP2,0.0626048665304293,F1,His2gene
38,C1orf123,-0.0037787938996480808,F1,His2gene
39,MAGOH,-0.0009732105062442951,F1,His2gene
40,NDC1,-0.06506843694850041,F1,His2gene
41,HSPB11,0.02722526457898613,F1,His2gene
42,TMEM59,0.04165384648593743,F1,His2gene
43,SSBP3,-0.0687259653986758,F1,His2gene
44,TACSTD2,0.10660769103518611,F1,His2gene
45,MYSM1,0.053332791410165385,F1,His2gene
46,TM2D1,0.039784084813469026,F1,His2gene
47,PATJ,0.016530179076816996,F1,His2gene
48,USP1,0.06214700935634579,F1,His2gene
49,JAK1,0.004028501635784165,F1,His2gene
50,LEPROT,0.047328653767124675,F1,His2gene
51,GNG12,-0.012421522382760012,F1,His2gene
52,SRSF11,0.10009954951013975,F1,His2gene
53,USP33,0.05169547711769665,F1,His2gene
54,IFI44L,-0.09018064279255687,F1,His2gene
55,IFI44,0.018340212895202088,F1,His2gene
56,GNG5,0.036019452740445546,F1,His2gene
57,SEP15,0.06164539246398498,F1,His2gene
58,LMO4,0.016845129962415148,F1,His2gene
59,GTF2B,0.07862162490019975,F1,His2gene
60,GBP3,0.010903648162955425,F1,His2gene
61,GBP1,0.06646348800420553,F1,His2gene
62,GBP2,-0.029479762041931503,F1,His2gene
63,GBP5,-0.034959571153064445,F1,His2gene
64,LRRC8B,0.003042188943601372,F1,His2gene
65,LRRC8D,0.05105599001668361,F1,His2gene
66,CDC7,-0.027216647608625886,F1,His2gene
67,GLMN,0.039098238966418446,F1,His2gene
68,MTF2,0.04201090654864813,F1,His2gene
69,TMED5,0.03413970702397628,F1,His2gene
70,CCDC18,-0.021103545925662798,F1,His2gene
71,DR1,-0.04086808906180181,F1,His2gene
72,FNBP1L,0.03635999722565611,F1,His2gene
73,BCAR3,-0.004438067626642641,F1,His2gene
74,DNTTIP2,-0.004062872935646656,F1,His2gene
75,GCLM,-0.030328412102659043,F1,His2gene
76,ARHGAP29,0.008286991466771547,F1,His2gene
77,ABCD3,0.06718275988040698,F1,His2gene
78,CNN3,0.043281546109598404,F1,His2gene
79,ALG14,0.014382416589737698,F1,His2gene
80,TMEM56,0.003986422528376221,F1,His2gene
81,SNX7,-0.0463520093501874,F1,His2gene
82,VCAM1,-0.04472861690834447,F1,His2gene
83,PSMA5,-0.0066032709229722165,F1,His2gene
84,GSTM3,0.036743446281652506,F1,His2gene
85,CD53,0.01809914211841493,F1,His2gene
86,ATP5F1,0.04556324381897625,F1,His2gene
87,WDR3,-0.008833726198484864,F1,His2gene
88,PHGDH,-0.04363558554630727,F1,His2gene
89,CTSS,-0.04759917440600055,F1,His2gene
90,CTSK,0.010594440723332064,F1,His2gene
91,SCNM1,-0.046509088531680357,F1,His2gene
92,S100A8,-0.1505915930551428,F1,His2gene
93,S100A14,-0.07004062578431432,F1,His2gene
94,S100A1,-0.02907305532481612,F1,His2gene
95,CREB3L4,0.05656207777373354,F1,His2gene
96,CKS1B,0.05892567252050931,F1,His2gene
97,EFNA3,0.02071623901048477,F1,His2gene
98,RIT1,0.05786081874560331,F1,His2gene
99,CRABP2,-0.1083738344837405,F1,His2gene
100,IFI16,-0.014942919047289543,F1,His2gene
101,USF1,-0.03612309722724974,F1,His2gene
102,OLFML2B,0.0319532466607087,F1,His2gene
103,MPC2,0.03139829676685592,F1,His2gene
104,ATP1B1,0.05223255295015601,F1,His2gene
105,RABGAP1L,0.08540852413543905,F1,His2gene
106,CACYBP,-0.018838681298353224,F1,His2gene
107,XPR1,0.022478013838305083,F1,His2gene
108,LAMC1,0.017722212791018793,F1,His2gene
109,C1orf21,-0.062115745589602894,F1,His2gene
110,TPR,0.07822331799734471,F1,His2gene
111,PTPRC,0.07603604274918421,F1,His2gene
112,UBE2T,0.050270204999170634,F1,His2gene
113,NUCKS1,0.04043935488304192,F1,His2gene
114,ATF3,-0.04486746536289114,F1,His2gene
115,CENPF,0.02688690322865793,F1,His2gene
116,KCTD3,0.06948872330248144,F1,His2gene
117,LYPLAL1,-0.03136112040977044,F1,His2gene
118,IARS2,0.009770180570906624,F1,His2gene
119,CNIH4,-0.05084501231117851,F1,His2gene
120,NUP133,-0.0659001986113445,F1,His2gene
121,ARID4B,0.04467281905451531,F1,His2gene
122,CHML,0.05979560431049847,F1,His2gene
123,SCCPDH,-0.05101308992309694,F1,His2gene
124,ATP5C1,-0.016160253260490767,F1,His2gene
125,GATA3,0.09761850316515555,F1,His2gene
126,FAM107B,0.047219991929034144,F1,His2gene
127,HSPA14,0.04420570132647027,F1,His2gene
128,NEBL,0.014815778633441827,F1,His2gene
129,BAMBI,0.04255396581276143,F1,His2gene
