,Gene,Pearson correlation,Slide,Method
0,ISG15,0.033324538921382665,A4,His2gene
1,PLA2G2D,-0.02786803317518559,A4,His2gene
2,CAMK2N1,0.014915255250562073,A4,His2gene
3,USP48,0.022686674941725295,A4,His2gene
4,TCEA3,0.15887564429402512,A4,His2gene
5,PNRC2,0.05474086156526141,A4,His2gene
6,LDLRAP1,-0.07724839379368255,A4,His2gene
7,IFI6,-0.027721915133486073,A4,His2gene
8,ZBTB8OS,0.11084869965261421,A4,His2gene
9,RBBP4,0.09061842334540157,A4,His2gene
10,PSMB2,0.11393076469693114,A4,His2gene
11,GNL2,0.07821761244156905,A4,His2gene
12,SF3A3,0.020089223312946297,A4,His2gene
13,UTP11,0.04433661140058623,A4,His2gene
14,AKIRIN1,0.11011439664306179,A4,His2gene
15,MFSD2A,0.12218325397666177,A4,His2gene
16,CAP1,0.0676566468578192,A4,His2gene
17,CTPS1,0.057441827332051804,A4,His2gene
18,PPCS,0.07739322019806849,A4,His2gene
19,PPIH,0.09868969712402971,A4,His2gene
20,YBX1,-0.1302190165777276,A4,His2gene
21,EBNA1BP2,0.10703281061530143,A4,His2gene
22,CDC20,0.013303557470132064,A4,His2gene
23,PTPRF,-0.17807251652461517,A4,His2gene
24,KDM4A,0.11158150455057503,A4,His2gene
25,EIF2B3,0.14085006836076575,A4,His2gene
26,NASP,0.18436911067405326,A4,His2gene
27,GPBP1L1,0.22599744757337298,A4,His2gene
28,TSPAN1,0.03901594552232405,A4,His2gene
29,RAD54L,0.054470048615193854,A4,His2gene
30,LRRC41,0.1216042871295599,A4,His2gene
31,UQCRH,0.10508969653579436,A4,His2gene
32,CMPK1,0.09558382350514519,A4,His2gene
33,RNF11,0.08884113699555053,A4,His2gene
34,TTC39A,0.027053127182154545,A4,His2gene
35,TXNDC12,0.176740917009323,A4,His2gene
36,PRPF38A,0.06220653500708468,A4,His2gene
37,SCP2,0.23717776342056607,A4,His2gene
38,C1orf123,-0.007517481051220402,A4,His2gene
39,MAGOH,0.05762052986627436,A4,His2gene
40,NDC1,0.0435064619232476,A4,His2gene
41,HSPB11,0.022880897256781562,A4,His2gene
42,TMEM59,0.1819812675262663,A4,His2gene
43,SSBP3,0.1440712212677704,A4,His2gene
44,TACSTD2,0.3551317730219895,A4,His2gene
45,MYSM1,-0.019302028584576893,A4,His2gene
46,TM2D1,0.14029505235707984,A4,His2gene
47,PATJ,0.0724101470946447,A4,His2gene
48,USP1,-0.05410824968534936,A4,His2gene
49,JAK1,-0.0037784622787279815,A4,His2gene
50,LEPROT,-0.07449867226856277,A4,His2gene
51,GNG12,0.021691949747110868,A4,His2gene
52,SRSF11,0.04354433042624204,A4,His2gene
53,USP33,0.07236248865133667,A4,His2gene
54,IFI44L,0.017226348997364277,A4,His2gene
55,IFI44,-0.0075218183924612506,A4,His2gene
56,GNG5,0.0665570767036199,A4,His2gene
57,SEP15,0.08103239446686669,A4,His2gene
58,LMO4,-0.010133282278180857,A4,His2gene
59,GTF2B,0.13801135366682923,A4,His2gene
60,GBP3,0.02724236092370568,A4,His2gene
61,GBP1,0.12596920459152164,A4,His2gene
62,GBP2,0.0841830807801041,A4,His2gene
63,GBP5,0.026080782590245287,A4,His2gene
64,LRRC8B,0.043805656134323204,A4,His2gene
65,LRRC8D,0.029012559800478475,A4,His2gene
66,CDC7,0.017637493966649452,A4,His2gene
67,GLMN,0.013243196121663272,A4,His2gene
68,MTF2,-0.017151831882938062,A4,His2gene
69,TMED5,0.1296707720990241,A4,His2gene
70,CCDC18,-0.009654917935166549,A4,His2gene
71,DR1,0.11409711782694351,A4,His2gene
72,FNBP1L,0.021111366517612813,A4,His2gene
73,BCAR3,0.17239772363940514,A4,His2gene
74,DNTTIP2,0.12379761828497429,A4,His2gene
75,GCLM,-0.042257364442934583,A4,His2gene
76,ARHGAP29,-0.011994471457518406,A4,His2gene
77,ABCD3,0.23539420580281,A4,His2gene
78,CNN3,-0.041350490541922066,A4,His2gene
79,ALG14,0.0634860343136939,A4,His2gene
80,TMEM56,0.021240628056237946,A4,His2gene
81,SNX7,0.04622278483948119,A4,His2gene
82,VCAM1,-0.07436097443353679,A4,His2gene
83,PSMA5,0.08819103520973713,A4,His2gene
84,GSTM3,-0.002095745952398295,A4,His2gene
85,CD53,0.12984951015916613,A4,His2gene
86,ATP5F1,0.2145839643901187,A4,His2gene
87,WDR3,0.1723558929438257,A4,His2gene
88,PHGDH,0.023890761897549614,A4,His2gene
89,CTSS,0.03470440747662788,A4,His2gene
90,CTSK,0.10368504917499757,A4,His2gene
91,SCNM1,0.10598063572874951,A4,His2gene
92,S100A8,0.058821428821733336,A4,His2gene
93,S100A14,-0.04566416269648586,A4,His2gene
94,S100A1,-0.09189835219370403,A4,His2gene
95,CREB3L4,0.17046517022961108,A4,His2gene
96,CKS1B,0.007727400493535867,A4,His2gene
97,EFNA3,-0.013102454928511054,A4,His2gene
98,RIT1,0.062100358177144155,A4,His2gene
99,CRABP2,0.010974130533552253,A4,His2gene
100,IFI16,-0.01911374168020131,A4,His2gene
101,USF1,0.03168990298477041,A4,His2gene
102,OLFML2B,-0.11921366935447439,A4,His2gene
103,MPC2,0.05667659816658437,A4,His2gene
104,ATP1B1,0.11589283300708436,A4,His2gene
105,RABGAP1L,0.11588341921089648,A4,His2gene
106,CACYBP,0.2582593167365768,A4,His2gene
107,XPR1,0.07362979518450541,A4,His2gene
108,LAMC1,0.04819611354493142,A4,His2gene
109,C1orf21,0.07985087604053306,A4,His2gene
110,TPR,0.10402933169980273,A4,His2gene
111,PTPRC,0.026766884251526464,A4,His2gene
112,UBE2T,0.21786500951337825,A4,His2gene
113,NUCKS1,0.08938555179073987,A4,His2gene
114,ATF3,0.014558256534323362,A4,His2gene
115,CENPF,0.09694725448743918,A4,His2gene
116,KCTD3,0.17135366201749716,A4,His2gene
117,LYPLAL1,0.11572565067552429,A4,His2gene
118,IARS2,0.13703322088056788,A4,His2gene
119,CNIH4,0.06100026086423117,A4,His2gene
120,NUP133,0.09027612505457708,A4,His2gene
121,ARID4B,0.06458561827739148,A4,His2gene
122,CHML,0.05131182739495789,A4,His2gene
123,SCCPDH,0.0711250806664772,A4,His2gene
124,ATP5C1,0.16125978775692795,A4,His2gene
125,GATA3,0.04852703368825996,A4,His2gene
126,FAM107B,0.12134077207951766,A4,His2gene
127,HSPA14,0.17159856106656393,A4,His2gene
128,NEBL,0.05014244242165349,A4,His2gene
129,BAMBI,0.12580437373252298,A4,His2gene
130,ARHGAP12,0.06350863817319168,A4,His2gene
131,DKK1,0.01762708999772782,A4,His2gene
132,ZWINT,0.08358977206634133,A4,His2gene
133,ANK3,0.12778765508444215,A4,His2gene
