,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.016406292989567445,E2,His2gene
1,PLA2G2D,0.006267014918813867,E2,His2gene
2,CAMK2N1,0.011616661909333519,E2,His2gene
3,USP48,-0.05839763866000426,E2,His2gene
4,TCEA3,0.05079194889650348,E2,His2gene
5,PNRC2,0.04443139118107601,E2,His2gene
6,LDLRAP1,0.044690038462677516,E2,His2gene
7,IFI6,0.06351547979437838,E2,His2gene
8,ZBTB8OS,0.006896773382561044,E2,His2gene
9,RBBP4,0.03786899354274373,E2,His2gene
10,PSMB2,-0.013046852336022353,E2,His2gene
11,GNL2,0.049219401900631635,E2,His2gene
12,SF3A3,-0.01755976892046297,E2,His2gene
13,UTP11,-0.07902383698045165,E2,His2gene
14,AKIRIN1,0.02334514892499906,E2,His2gene
15,MFSD2A,0.04855764549476678,E2,His2gene
16,CAP1,-0.04651274557918261,E2,His2gene
17,CTPS1,0.024949123041675354,E2,His2gene
18,PPCS,-0.030001387708618408,E2,His2gene
19,PPIH,0.0151556035466382,E2,His2gene
20,YBX1,0.023366185308036146,E2,His2gene
21,EBNA1BP2,-0.002336329958139722,E2,His2gene
22,CDC20,0.009534372246123024,E2,His2gene
23,PTPRF,-0.01164001600454018,E2,His2gene
24,KDM4A,0.0448223131746783,E2,His2gene
25,EIF2B3,-0.024146987246299614,E2,His2gene
26,NASP,0.08655064450324401,E2,His2gene
27,GPBP1L1,0.092816019518457,E2,His2gene
28,TSPAN1,-0.012490683486439459,E2,His2gene
29,RAD54L,0.028934362663046845,E2,His2gene
30,LRRC41,0.08201403687563227,E2,His2gene
31,UQCRH,0.0859494636375113,E2,His2gene
32,CMPK1,-0.0811640699360684,E2,His2gene
33,RNF11,-0.05168578482925398,E2,His2gene
34,TTC39A,0.006866175364807957,E2,His2gene
35,TXNDC12,-0.06724703934550859,E2,His2gene
36,PRPF38A,0.03335481632562923,E2,His2gene
37,SCP2,-0.05913276586023171,E2,His2gene
38,C1orf123,0.024201352753053483,E2,His2gene
39,MAGOH,0.07895524257903952,E2,His2gene
40,NDC1,0.0844099280509025,E2,His2gene
41,HSPB11,-0.02941786372059571,E2,His2gene
42,TMEM59,0.04800397230264434,E2,His2gene
43,SSBP3,0.053464719472873866,E2,His2gene
44,TACSTD2,-0.08080515154691606,E2,His2gene
45,MYSM1,0.042449348349897914,E2,His2gene
46,TM2D1,0.046116901194235366,E2,His2gene
47,PATJ,-0.01389505164014554,E2,His2gene
48,USP1,0.028702855031730437,E2,His2gene
49,JAK1,-0.002103997198245909,E2,His2gene
50,LEPROT,0.012460673971341096,E2,His2gene
51,GNG12,0.0003010373297923606,E2,His2gene
52,SRSF11,0.0035679468834940737,E2,His2gene
53,USP33,0.03593092945257515,E2,His2gene
54,IFI44L,-0.03046125154052525,E2,His2gene
55,IFI44,0.015052656205307506,E2,His2gene
56,GNG5,0.012856385341843897,E2,His2gene
57,SEP15,-0.038359780558834676,E2,His2gene
58,LMO4,0.011133303135528176,E2,His2gene
59,GTF2B,0.002915697883657784,E2,His2gene
60,GBP3,-0.057015517879480164,E2,His2gene
61,GBP1,0.03695452722909616,E2,His2gene
62,GBP2,0.022917438636586233,E2,His2gene
63,GBP5,0.06424605139949241,E2,His2gene
64,LRRC8B,-0.08218536721994826,E2,His2gene
65,LRRC8D,0.02541864537216868,E2,His2gene
66,CDC7,-0.0073628692287480875,E2,His2gene
67,GLMN,-0.01707501185310742,E2,His2gene
68,MTF2,-0.03297244631190345,E2,His2gene
69,TMED5,0.025227981794646134,E2,His2gene
70,CCDC18,0.0036921505791531824,E2,His2gene
71,DR1,-0.06777902706337734,E2,His2gene
72,FNBP1L,-0.045286795882882376,E2,His2gene
73,BCAR3,-0.01644097231092679,E2,His2gene
74,DNTTIP2,-0.008143243690581186,E2,His2gene
75,GCLM,-0.06444732813407963,E2,His2gene
76,ARHGAP29,-0.02480737265071027,E2,His2gene
77,ABCD3,0.028894022081793196,E2,His2gene
78,CNN3,-0.07286436944208322,E2,His2gene
79,ALG14,0.0313211776927472,E2,His2gene
80,TMEM56,0.055722011677361044,E2,His2gene
81,SNX7,6.61801225858797e-05,E2,His2gene
82,VCAM1,0.07671747468330872,E2,His2gene
83,PSMA5,-0.007538813557125854,E2,His2gene
84,GSTM3,0.041499453221202826,E2,His2gene
85,CD53,0.04428591700844825,E2,His2gene
86,ATP5F1,-0.07351220823076593,E2,His2gene
