,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.002043216671977259,G3,His2gene
1,PLA2G2D,0.049778559709497086,G3,His2gene
2,CAMK2N1,0.13865325571346146,G3,His2gene
3,USP48,0.012189149821804201,G3,His2gene
4,TCEA3,0.007910501287669382,G3,His2gene
5,PNRC2,0.015583899037982329,G3,His2gene
6,LDLRAP1,0.1732818392841758,G3,His2gene
7,IFI6,0.11576074964337925,G3,His2gene
8,ZBTB8OS,0.017010907514310163,G3,His2gene
9,RBBP4,0.08014935323366061,G3,His2gene
10,PSMB2,0.20100062298646088,G3,His2gene
11,GNL2,0.13744934190324412,G3,His2gene
12,SF3A3,0.15712063104074458,G3,His2gene
13,UTP11,0.05261953807205223,G3,His2gene
14,AKIRIN1,0.11605745386420205,G3,His2gene
15,MFSD2A,0.09961739576925,G3,His2gene
16,CAP1,0.27162136242276347,G3,His2gene
17,CTPS1,0.20692779584207693,G3,His2gene
18,PPCS,0.13953025852008627,G3,His2gene
19,PPIH,0.12255779517039082,G3,His2gene
20,YBX1,0.11088883027950092,G3,His2gene
21,EBNA1BP2,0.19304359215530087,G3,His2gene
22,CDC20,0.09998947476027023,G3,His2gene
23,PTPRF,0.2981679272798303,G3,His2gene
24,KDM4A,0.14812068888336946,G3,His2gene
25,EIF2B3,0.12760694397966008,G3,His2gene
26,NASP,0.2245145569318136,G3,His2gene
27,GPBP1L1,0.10449520457506364,G3,His2gene
28,TSPAN1,0.13900842466949245,G3,His2gene
29,RAD54L,0.11312561809863436,G3,His2gene
30,LRRC41,0.18039767802101436,G3,His2gene
31,UQCRH,0.2423852766636368,G3,His2gene
32,CMPK1,0.15717986557632296,G3,His2gene
33,RNF11,0.10470987326550373,G3,His2gene
34,TTC39A,0.17782639955982008,G3,His2gene
35,TXNDC12,0.16401546593054234,G3,His2gene
36,PRPF38A,0.12443107924431887,G3,His2gene
37,SCP2,0.147362019738533,G3,His2gene
38,C1orf123,0.104737277909534,G3,His2gene
39,MAGOH,0.1714213839755376,G3,His2gene
40,NDC1,0.18267385452252988,G3,His2gene
41,HSPB11,0.1979162875655699,G3,His2gene
42,TMEM59,0.282169169256592,G3,His2gene
43,SSBP3,0.18043309468510996,G3,His2gene
44,TACSTD2,0.4111994467054928,G3,His2gene
45,MYSM1,0.17489211532114385,G3,His2gene
46,TM2D1,0.1753842047095239,G3,His2gene
47,PATJ,0.18446604848465753,G3,His2gene
48,USP1,0.115915216894867,G3,His2gene
49,JAK1,0.2620205491534501,G3,His2gene
50,LEPROT,0.07021712902387467,G3,His2gene
51,GNG12,0.017051378300483075,G3,His2gene
52,SRSF11,0.1636907183078089,G3,His2gene
53,USP33,0.07104208694494543,G3,His2gene
54,IFI44L,-0.067179964262861,G3,His2gene
55,IFI44,0.09160348477481839,G3,His2gene
56,GNG5,0.07228815805115604,G3,His2gene
57,SEP15,0.08451419901300516,G3,His2gene
58,LMO4,0.2265521891659727,G3,His2gene
59,GTF2B,0.0467777673563649,G3,His2gene
60,GBP3,0.1945947664223706,G3,His2gene
61,GBP1,0.15959550606867653,G3,His2gene
62,GBP2,0.11273697763709739,G3,His2gene
63,GBP5,0.02592264479113115,G3,His2gene
64,LRRC8B,0.11669301940466634,G3,His2gene
65,LRRC8D,-0.00780145705757661,G3,His2gene
66,CDC7,0.046832806874784354,G3,His2gene
67,GLMN,-0.01613833204987169,G3,His2gene
68,MTF2,0.15987442391897755,G3,His2gene
69,TMED5,0.2525862280239693,G3,His2gene
70,CCDC18,0.10754480115196226,G3,His2gene
71,DR1,0.28930591364528446,G3,His2gene
72,FNBP1L,0.371310406802474,G3,His2gene
73,BCAR3,0.11708313365547854,G3,His2gene
74,DNTTIP2,0.24426101111052323,G3,His2gene
75,GCLM,0.26438405244985497,G3,His2gene
76,ARHGAP29,0.02857591782580977,G3,His2gene
77,ABCD3,0.28305338741902114,G3,His2gene
78,CNN3,0.15534608277073447,G3,His2gene
79,ALG14,0.019569294302702246,G3,His2gene
80,TMEM56,0.006043369210508017,G3,His2gene
81,SNX7,0.038361728258197295,G3,His2gene
82,VCAM1,0.032669225143087545,G3,His2gene
83,PSMA5,0.19810375395659474,G3,His2gene
84,GSTM3,0.0482085765114419,G3,His2gene
85,CD53,0.08396923307292695,G3,His2gene
86,ATP5F1,0.0521186942327396,G3,His2gene
87,WDR3,0.12047313899659685,G3,His2gene
88,PHGDH,0.15621784193291316,G3,His2gene
89,CTSS,0.123405521878201,G3,His2gene
90,CTSK,0.1870088931840282,G3,His2gene
91,SCNM1,0.07569834033319936,G3,His2gene
92,S100A8,0.1985890728907667,G3,His2gene
93,S100A14,0.0820057543780046,G3,His2gene
94,S100A1,0.10995688583941493,G3,His2gene
95,CREB3L4,0.17203154573376875,G3,His2gene
96,CKS1B,0.1456487059271609,G3,His2gene
97,EFNA3,0.1633484087605216,G3,His2gene
98,RIT1,0.1701846897642348,G3,His2gene
99,CRABP2,0.21858347770071004,G3,His2gene
100,IFI16,0.12447471417364485,G3,His2gene
101,USF1,,G3,His2gene
102,OLFML2B,0.1522947481436194,G3,His2gene
103,MPC2,0.1871166097021117,G3,His2gene
104,ATP1B1,0.28693642584730894,G3,His2gene
105,RABGAP1L,0.053031435832233034,G3,His2gene
106,CACYBP,0.10286237718962293,G3,His2gene
107,XPR1,0.021523084904416775,G3,His2gene
108,LAMC1,0.10767563373804212,G3,His2gene
109,C1orf21,0.16789982528138675,G3,His2gene
110,TPR,0.07521674022524796,G3,His2gene
111,PTPRC,0.05086445133224564,G3,His2gene
112,UBE2T,0.110065303100548,G3,His2gene
113,NUCKS1,0.28183695840042267,G3,His2gene
114,ATF3,0.17725673938430098,G3,His2gene
115,CENPF,0.10449777164919358,G3,His2gene
116,KCTD3,0.09278753001134166,G3,His2gene
117,LYPLAL1,0.14877814505163123,G3,His2gene
118,IARS2,0.2680123963550604,G3,His2gene
119,CNIH4,0.2069502819380093,G3,His2gene
120,NUP133,0.1787644723569163,G3,His2gene
121,ARID4B,0.12942864373243348,G3,His2gene
122,CHML,0.17696085893320423,G3,His2gene
123,SCCPDH,0.3585185924841679,G3,His2gene
124,ATP5C1,0.27571500153151407,G3,His2gene
125,GATA3,0.2690040968216896,G3,His2gene
126,FAM107B,0.2380438743140104,G3,His2gene
127,HSPA14,0.18816369270508876,G3,His2gene
128,NEBL,-0.004562069114470343,G3,His2gene
129,BAMBI,0.2843133491706012,G3,His2gene
130,ARHGAP12,0.09603426574202947,G3,His2gene
131,DKK1,0.08196646434690044,G3,His2gene
132,ZWINT,0.13601599361804603,G3,His2gene
133,ANK3,0.15322538047527917,G3,His2gene
134,CDK1,0.11743676683861708,G3,His2gene
135,HERC4,0.1275666579406187,G3,His2gene
136,SRGN,0.1011208526592803,G3,His2gene
137,H2AFY2,0.13002541078389337,G3,His2gene
138,ADK,0.1436222302839113,G3,His2gene
139,DLG5,0.09504142701562851,G3,His2gene
140,PLAC9,0.0369192599629297,G3,His2gene
141,GHITM,0.26514410606720096,G3,His2gene
142,SNCG,-0.06158581228888009,G3,His2gene
143,ADIRF,-0.010337260104085887,G3,His2gene
144,IFIT3,-0.07616767959819534,G3,His2gene
145,FRA10AC1,0.08904114250822638,G3,His2gene
146,EXOSC1,0.10448952368737671,G3,His2gene
147,SCD,0.13313290415322399,G3,His2gene
148,ARL3,0.04912024170118632,G3,His2gene
149,ADD3,0.010308842545610007,G3,His2gene
150,DUSP5,0.04790039518670623,G3,His2gene
151,FAM204A,-0.0004148588650395163,G3,His2gene
152,RGS10,0.07267745184343165,G3,His2gene
153,NSMCE4A,0.04749229929076408,G3,His2gene
154,OAT,0.2746634665656075,G3,His2gene
155,GLRX3,0.08994550868334789,G3,His2gene
156,IFITM2,0.07748994496886341,G3,His2gene
