,Gene,Pearson correlation,Slide,Method
0,ISG15,0.012898349988892173,H1,His2gene
1,PLA2G2D,0.08949593207001758,H1,His2gene
2,CAMK2N1,0.06546664959706058,H1,His2gene
3,USP48,0.12597277649084804,H1,His2gene
4,TCEA3,0.12469737808518609,H1,His2gene
5,PNRC2,0.15881834442495044,H1,His2gene
6,LDLRAP1,0.1963471779618356,H1,His2gene
7,IFI6,0.2335869064768611,H1,His2gene
8,ZBTB8OS,0.07187913070686244,H1,His2gene
9,RBBP4,0.12165488800077319,H1,His2gene
10,PSMB2,0.22324186517679004,H1,His2gene
11,GNL2,0.1506852257813336,H1,His2gene
12,SF3A3,0.2063986086315416,H1,His2gene
13,UTP11,0.17799813345167173,H1,His2gene
14,AKIRIN1,0.09755045284823949,H1,His2gene
15,MFSD2A,0.219230624671312,H1,His2gene
16,CAP1,0.16569651308475294,H1,His2gene
17,CTPS1,0.19122357464328948,H1,His2gene
18,PPCS,0.15822336763817,H1,His2gene
19,PPIH,0.08570925942101713,H1,His2gene
20,YBX1,0.10619166943413096,H1,His2gene
21,EBNA1BP2,0.14064185415284805,H1,His2gene
22,CDC20,0.1802538257464023,H1,His2gene
23,PTPRF,0.31438358988513004,H1,His2gene
24,KDM4A,0.20627181165528058,H1,His2gene
25,EIF2B3,0.13598553346761277,H1,His2gene
26,NASP,0.3689243535824531,H1,His2gene
27,GPBP1L1,0.17705024471351932,H1,His2gene
28,TSPAN1,-0.04647954383430731,H1,His2gene
29,RAD54L,0.11822223808896512,H1,His2gene
30,LRRC41,0.28286148185454163,H1,His2gene
31,UQCRH,0.19971787802092458,H1,His2gene
32,CMPK1,0.17175873659661073,H1,His2gene
33,RNF11,0.12511026821613236,H1,His2gene
34,TTC39A,0.11699102021101784,H1,His2gene
35,TXNDC12,0.2029433909821215,H1,His2gene
36,PRPF38A,0.17359751250816566,H1,His2gene
37,SCP2,0.15081368662845915,H1,His2gene
38,C1orf123,0.1038525462191809,H1,His2gene
39,MAGOH,0.16919972554546012,H1,His2gene
40,NDC1,0.14534060700125045,H1,His2gene
41,HSPB11,0.1499087668234938,H1,His2gene
42,TMEM59,0.30491706048151035,H1,His2gene
43,SSBP3,0.24550819085896974,H1,His2gene
44,TACSTD2,0.3558984835971402,H1,His2gene
45,MYSM1,0.17843080077588108,H1,His2gene
46,TM2D1,0.14345019489293398,H1,His2gene
47,PATJ,0.08288066399691266,H1,His2gene
48,USP1,0.15112838188447753,H1,His2gene
49,JAK1,0.11004041989165386,H1,His2gene
50,LEPROT,0.043271354130825765,H1,His2gene
51,GNG12,-0.0310194576046838,H1,His2gene
52,SRSF11,0.2708109980896025,H1,His2gene
53,USP33,0.08069660946804882,H1,His2gene
54,IFI44L,-0.015797485216611687,H1,His2gene
55,IFI44,0.11802580149161687,H1,His2gene
56,GNG5,0.16407360814841215,H1,His2gene
57,SEP15,0.08796402818203802,H1,His2gene
58,LMO4,0.11924525909831146,H1,His2gene
59,GTF2B,0.13973953955652524,H1,His2gene
60,GBP3,0.09299960181768521,H1,His2gene
61,GBP1,0.1204406646256557,H1,His2gene
62,GBP2,0.10041890731420358,H1,His2gene
63,GBP5,0.058687246607670676,H1,His2gene
64,LRRC8B,0.09438966788331288,H1,His2gene
65,LRRC8D,-0.007658071760473655,H1,His2gene
66,CDC7,0.020090273097820043,H1,His2gene
67,GLMN,0.12326986080275454,H1,His2gene
68,MTF2,0.020290720158480206,H1,His2gene
69,TMED5,0.05410307336333813,H1,His2gene
70,CCDC18,0.007347823067999478,H1,His2gene
71,DR1,-0.0441825968292362,H1,His2gene
72,FNBP1L,0.13662245603424353,H1,His2gene
73,BCAR3,0.08574298266664276,H1,His2gene
74,DNTTIP2,0.039997335477373455,H1,His2gene
75,GCLM,0.04661999558076743,H1,His2gene
76,ARHGAP29,0.0829459021846791,H1,His2gene
77,ABCD3,0.05443889936106025,H1,His2gene
78,CNN3,0.09185838947640507,H1,His2gene
79,ALG14,0.08417374808621766,H1,His2gene
80,TMEM56,0.03883735475852344,H1,His2gene
81,SNX7,-0.04392849804982998,H1,His2gene
82,VCAM1,0.08789489365068615,H1,His2gene
83,PSMA5,0.1482010442587228,H1,His2gene
84,GSTM3,0.00925845883393344,H1,His2gene
