,Gene,Pearson correlation,Slide,Method
0,ISG15,0.09577368124232684,C4,His2gene
1,PLA2G2D,-0.06653735753485487,C4,His2gene
2,CAMK2N1,0.025840509660912062,C4,His2gene
3,USP48,0.11674955354090155,C4,His2gene
4,TCEA3,0.05675301926978546,C4,His2gene
5,PNRC2,0.06752619564045956,C4,His2gene
6,LDLRAP1,0.20984008344298136,C4,His2gene
7,IFI6,0.10744811779596064,C4,His2gene
8,ZBTB8OS,0.046944938625034516,C4,His2gene
9,RBBP4,0.06041553743869271,C4,His2gene
10,PSMB2,0.2054263153745977,C4,His2gene
11,GNL2,0.21777179957945164,C4,His2gene
12,SF3A3,0.19029118335705233,C4,His2gene
13,UTP11,0.15514161717883926,C4,His2gene
14,AKIRIN1,0.15995992299456727,C4,His2gene
15,MFSD2A,0.3538032349410186,C4,His2gene
16,CAP1,0.20118635514612035,C4,His2gene
17,CTPS1,0.15834692338257794,C4,His2gene
18,PPCS,0.1630907054146789,C4,His2gene
19,PPIH,0.2689833353025109,C4,His2gene
20,YBX1,0.13860323865029642,C4,His2gene
21,EBNA1BP2,0.19212205841678173,C4,His2gene
22,CDC20,0.14426043404570876,C4,His2gene
23,PTPRF,0.24376455089483598,C4,His2gene
24,KDM4A,0.4084739777237725,C4,His2gene
25,EIF2B3,0.05977766189069178,C4,His2gene
26,NASP,0.25644743113853674,C4,His2gene
27,GPBP1L1,0.20986747472623288,C4,His2gene
28,TSPAN1,0.06214972941404275,C4,His2gene
29,RAD54L,0.07855218775302938,C4,His2gene
30,LRRC41,0.2140206758962867,C4,His2gene
31,UQCRH,0.3013464934063249,C4,His2gene
32,CMPK1,0.3733890337998036,C4,His2gene
33,RNF11,0.2695742916003593,C4,His2gene
34,TTC39A,0.12163552186410687,C4,His2gene
35,TXNDC12,0.26596356184831554,C4,His2gene
36,PRPF38A,0.01392052776199856,C4,His2gene
37,SCP2,0.272986219112883,C4,His2gene
38,C1orf123,0.25456637898486617,C4,His2gene
39,MAGOH,0.3026769101741458,C4,His2gene
40,NDC1,0.13447302184834015,C4,His2gene
41,HSPB11,0.18944895611483398,C4,His2gene
42,TMEM59,0.3334201406259534,C4,His2gene
43,SSBP3,0.20546448826998873,C4,His2gene
44,TACSTD2,0.4903954416828867,C4,His2gene
45,MYSM1,0.19636792923814395,C4,His2gene
46,TM2D1,0.1786411910923943,C4,His2gene
47,PATJ,-0.07562299697307598,C4,His2gene
48,USP1,0.1453092094138879,C4,His2gene
49,JAK1,0.136303485363048,C4,His2gene
50,LEPROT,0.14365020838504713,C4,His2gene
51,GNG12,0.1673500383311864,C4,His2gene
52,SRSF11,0.22324430208554713,C4,His2gene
53,USP33,0.027097835567189987,C4,His2gene
54,IFI44L,-0.020591510947983054,C4,His2gene
55,IFI44,0.1683014222971699,C4,His2gene
56,GNG5,0.2593086829526623,C4,His2gene
57,SEP15,0.22295318172708714,C4,His2gene
58,LMO4,0.0690934648820619,C4,His2gene
59,GTF2B,0.18950476359940566,C4,His2gene
60,GBP3,0.00820042728825188,C4,His2gene
61,GBP1,0.10766309834716381,C4,His2gene
62,GBP2,0.0422221586049093,C4,His2gene
63,GBP5,-0.014335743414306573,C4,His2gene
64,LRRC8B,-0.008464819387059286,C4,His2gene
65,LRRC8D,0.22667054288908695,C4,His2gene
66,CDC7,0.15302358107661712,C4,His2gene
67,GLMN,-0.057084802919446634,C4,His2gene
68,MTF2,0.2071757351325944,C4,His2gene
69,TMED5,0.2512174275412108,C4,His2gene
70,CCDC18,-0.013001687156913785,C4,His2gene
71,DR1,0.04035863981756961,C4,His2gene
72,FNBP1L,0.08286410148855967,C4,His2gene
73,BCAR3,0.020101367625539622,C4,His2gene
74,DNTTIP2,0.13134151399237204,C4,His2gene
75,GCLM,0.12400969148662103,C4,His2gene
76,ARHGAP29,0.02303609711117153,C4,His2gene
77,ABCD3,0.0794463263807004,C4,His2gene
78,CNN3,0.0621428877653907,C4,His2gene
79,ALG14,0.02527174606412635,C4,His2gene
80,TMEM56,-0.045499237254225375,C4,His2gene
81,SNX7,0.09195819741711121,C4,His2gene
82,VCAM1,-0.032729201948753776,C4,His2gene
83,PSMA5,0.22711146085495454,C4,His2gene
84,GSTM3,-0.008609169378310768,C4,His2gene
85,CD53,0.0747471235767363,C4,His2gene
86,ATP5F1,0.21803247353036592,C4,His2gene
87,WDR3,0.0831662781643731,C4,His2gene
88,PHGDH,0.09982800304477848,C4,His2gene
89,CTSS,0.08622149203730906,C4,His2gene
90,CTSK,-0.0938269714120804,C4,His2gene
91,SCNM1,0.1506757026244408,C4,His2gene
92,S100A8,0.03341393432236256,C4,His2gene
93,S100A14,0.17826283215133498,C4,His2gene
94,S100A1,-0.16728521083265208,C4,His2gene
95,CREB3L4,0.3335805532733571,C4,His2gene
96,CKS1B,0.22475288646272767,C4,His2gene
97,EFNA3,0.05133734742067396,C4,His2gene
98,RIT1,0.19501427155269305,C4,His2gene
99,CRABP2,0.02704737039897212,C4,His2gene
100,IFI16,-0.011344214973727326,C4,His2gene
101,USF1,-0.03596887800768861,C4,His2gene
102,OLFML2B,0.08472434764042433,C4,His2gene
103,MPC2,0.1790523548462266,C4,His2gene
104,ATP1B1,0.221288398980514,C4,His2gene
105,RABGAP1L,0.1079546293789708,C4,His2gene
106,CACYBP,0.25999024710894103,C4,His2gene
107,XPR1,0.27214498999909253,C4,His2gene
108,LAMC1,0.18343730668193306,C4,His2gene
109,C1orf21,0.13855721557764225,C4,His2gene
110,TPR,0.12561542423243924,C4,His2gene
111,PTPRC,0.005593533244125561,C4,His2gene
112,UBE2T,0.32127328921979226,C4,His2gene
113,NUCKS1,0.2530409475758463,C4,His2gene
114,ATF3,0.008548185247956488,C4,His2gene
115,CENPF,0.16378456373948133,C4,His2gene
116,KCTD3,0.04636828610753209,C4,His2gene
117,LYPLAL1,0.183742075372001,C4,His2gene
118,IARS2,0.19535005235607378,C4,His2gene
119,CNIH4,0.2000464857792113,C4,His2gene
120,NUP133,0.06344529391666247,C4,His2gene
121,ARID4B,0.05129495374820449,C4,His2gene
122,CHML,0.07369115742584617,C4,His2gene
123,SCCPDH,0.10503687286224839,C4,His2gene
124,ATP5C1,0.21030194065956842,C4,His2gene
125,GATA3,0.0607523785666798,C4,His2gene
126,FAM107B,0.28379569365306756,C4,His2gene
127,HSPA14,0.2718338138963965,C4,His2gene
128,NEBL,0.1479762174165066,C4,His2gene
129,BAMBI,0.014483122775543169,C4,His2gene
130,ARHGAP12,0.2771828797082767,C4,His2gene
131,DKK1,0.23323103513528798,C4,His2gene
132,ZWINT,0.21351187640881492,C4,His2gene
133,ANK3,0.1874038433792198,C4,His2gene
134,CDK1,0.08164997353932382,C4,His2gene
135,HERC4,0.04317379141924785,C4,His2gene
136,SRGN,0.06326545681351475,C4,His2gene
137,H2AFY2,0.20470015823979634,C4,His2gene
138,ADK,0.06167681147376816,C4,His2gene
139,DLG5,0.2928299613351035,C4,His2gene
140,PLAC9,0.07974027609586243,C4,His2gene
141,GHITM,0.22937988046761265,C4,His2gene
142,SNCG,0.013326141473438255,C4,His2gene
143,ADIRF,0.08249477004744446,C4,His2gene
144,IFIT3,0.027624362390261257,C4,His2gene
145,FRA10AC1,0.1856331180123191,C4,His2gene
146,EXOSC1,0.13247512676048295,C4,His2gene
147,SCD,0.42095603393074865,C4,His2gene
148,ARL3,-0.003100442041850518,C4,His2gene
149,ADD3,0.044707012818931344,C4,His2gene
150,DUSP5,0.062390806011140484,C4,His2gene
151,FAM204A,-0.039451678040861214,C4,His2gene
152,RGS10,0.1404015014782532,C4,His2gene
153,NSMCE4A,0.09509376413694354,C4,His2gene
154,OAT,0.18338995988058593,C4,His2gene
155,GLRX3,0.10748290531957859,C4,His2gene
156,IFITM2,0.11738730390252913,C4,His2gene
157,TRIM22,-0.012459286782600512,C4,His2gene
158,DKK3,0.03511323711803806,C4,His2gene
159,SAA1,0.043066691218464286,C4,His2gene
160,TSG101,0.20495975752588574,C4,His2gene
161,SVIP,0.10494794082471487,C4,His2gene
162,CAPRIN1,0.13266952261811307,C4,His2gene
163,API5,0.13852496791222219,C4,His2gene
164,MTCH2,0.32169494702006557,C4,His2gene
165,UBE2L6,0.0055274970981000395,C4,His2gene
166,MPEG1,0.06711653403275274,C4,His2gene
167,MS4A7,0.0790155114913906,C4,His2gene
168,TMEM258,0.373553106482137,C4,His2gene
169,FEN1,0.22571256579568477,C4,His2gene
170,PLA2G16,0.13997767889882182,C4,His2gene
171,CST6,0.16334544062742853,C4,His2gene
172,ALDH3B2,0.2068053233693892,C4,His2gene
173,TESMIN,0.1522017061708823,C4,His2gene
174,MRPL21,0.19241134533187468,C4,His2gene
175,CCND1,0.10960493128746991,C4,His2gene
