,Gene,Pearson correlation,Slide,Method
0,ISG15,0.0730170260314824,B2,His2gene
1,PLA2G2D,0.17816571417363714,B2,His2gene
2,CAMK2N1,0.28540305434914565,B2,His2gene
3,USP48,0.22145514337811115,B2,His2gene
4,TCEA3,0.4327512286643135,B2,His2gene
5,PNRC2,0.4810793324719921,B2,His2gene
6,LDLRAP1,0.31574776746060007,B2,His2gene
7,IFI6,0.391974954036203,B2,His2gene
8,ZBTB8OS,0.22024508449794464,B2,His2gene
9,RBBP4,0.30679920154987544,B2,His2gene
10,PSMB2,0.4334456149068012,B2,His2gene
11,GNL2,0.384189318208665,B2,His2gene
12,SF3A3,0.11897826123731177,B2,His2gene
13,UTP11,0.20653018190104863,B2,His2gene
14,AKIRIN1,0.1828814378402148,B2,His2gene
15,MFSD2A,0.0422363071945944,B2,His2gene
16,CAP1,0.2053626101899824,B2,His2gene
17,CTPS1,0.3363477663668548,B2,His2gene
18,PPCS,0.40301017627954644,B2,His2gene
19,PPIH,0.22151434048048627,B2,His2gene
20,YBX1,0.19031564872729595,B2,His2gene
21,EBNA1BP2,0.4452585350445577,B2,His2gene
22,CDC20,0.247534180755968,B2,His2gene
23,PTPRF,0.3040622086745365,B2,His2gene
24,KDM4A,0.37020803732546426,B2,His2gene
25,EIF2B3,0.16296502611590127,B2,His2gene
26,NASP,0.24451223424935875,B2,His2gene
27,GPBP1L1,0.2911510322537365,B2,His2gene
28,TSPAN1,-0.15833952568182125,B2,His2gene
29,RAD54L,0.2535764362963174,B2,His2gene
30,LRRC41,0.33097624959599004,B2,His2gene
31,UQCRH,0.41388540722552347,B2,His2gene
32,CMPK1,0.35575562838794295,B2,His2gene
33,RNF11,0.2329316493690312,B2,His2gene
34,TTC39A,0.3737103849827234,B2,His2gene
35,TXNDC12,0.3644999300271537,B2,His2gene
36,PRPF38A,0.20533546764540106,B2,His2gene
37,SCP2,0.40874730513839996,B2,His2gene
38,C1orf123,0.2396733225225653,B2,His2gene
39,MAGOH,0.4089947924489229,B2,His2gene
40,NDC1,0.30553620150166794,B2,His2gene
41,HSPB11,0.3373393889016685,B2,His2gene
42,TMEM59,0.3898863027354046,B2,His2gene
43,SSBP3,0.07445114207601104,B2,His2gene
44,TACSTD2,0.5487002044964763,B2,His2gene
45,MYSM1,0.2632446316399146,B2,His2gene
46,TM2D1,0.07705620802817598,B2,His2gene
47,PATJ,0.07435050183897493,B2,His2gene
48,USP1,0.1617315387525461,B2,His2gene
49,JAK1,0.30816267981093437,B2,His2gene
50,LEPROT,0.19648110495971918,B2,His2gene
51,GNG12,0.24147383566729524,B2,His2gene
52,SRSF11,0.258591426446141,B2,His2gene
53,USP33,0.11132021251588864,B2,His2gene
54,IFI44L,0.02270295181279883,B2,His2gene
55,IFI44,0.30662304925285644,B2,His2gene
56,GNG5,0.3226559155851798,B2,His2gene
57,SEP15,0.5353472363781004,B2,His2gene
58,LMO4,0.1636786558655929,B2,His2gene
59,GTF2B,0.2968199875938573,B2,His2gene
60,GBP3,0.22350571722812368,B2,His2gene
61,GBP1,0.24342900789783692,B2,His2gene
62,GBP2,0.25772420350445446,B2,His2gene
63,GBP5,0.2003428297422076,B2,His2gene
64,LRRC8B,0.12847562827001363,B2,His2gene
65,LRRC8D,0.16092309796080587,B2,His2gene
66,CDC7,0.10184691954662449,B2,His2gene
67,GLMN,0.11240817510190773,B2,His2gene
68,MTF2,0.11771432137861271,B2,His2gene
69,TMED5,0.39723579979104257,B2,His2gene
70,CCDC18,-0.020873434041792486,B2,His2gene
71,DR1,0.29511998341401524,B2,His2gene
72,FNBP1L,0.357772929669386,B2,His2gene
73,BCAR3,0.20291685047075983,B2,His2gene
74,DNTTIP2,0.18846370159127385,B2,His2gene
75,GCLM,0.14243108686651004,B2,His2gene
76,ARHGAP29,0.05447029874492505,B2,His2gene
77,ABCD3,0.40937338114539357,B2,His2gene
78,CNN3,0.3721651570521394,B2,His2gene
79,ALG14,0.09450754048541515,B2,His2gene
80,TMEM56,0.10318894381106605,B2,His2gene
81,SNX7,0.012207896988305947,B2,His2gene
82,VCAM1,0.2734289219800387,B2,His2gene
83,PSMA5,0.3685726665013978,B2,His2gene
84,GSTM3,-0.038036789513500174,B2,His2gene
85,CD53,0.2465884228791786,B2,His2gene
86,ATP5F1,0.30099805363770116,B2,His2gene
87,WDR3,0.08416732435906861,B2,His2gene
88,PHGDH,0.18038430207223494,B2,His2gene
89,CTSS,0.4117997324901541,B2,His2gene
90,CTSK,0.17667654364330507,B2,His2gene
91,SCNM1,0.24220649815162046,B2,His2gene
92,S100A8,0.023990477164409416,B2,His2gene
93,S100A14,0.18315367143826733,B2,His2gene
94,S100A1,0.1985566637437453,B2,His2gene
95,CREB3L4,0.39959683655719,B2,His2gene
96,CKS1B,0.3384385090844643,B2,His2gene
97,EFNA3,0.08458462580259035,B2,His2gene
98,RIT1,0.06866524950188872,B2,His2gene
99,CRABP2,0.2712861307386507,B2,His2gene
100,IFI16,0.20196715176237623,B2,His2gene
101,USF1,0.13712591158195928,B2,His2gene
102,OLFML2B,0.1708272903517527,B2,His2gene
103,MPC2,0.4024497927633646,B2,His2gene
104,ATP1B1,0.3410457150084165,B2,His2gene
105,RABGAP1L,0.1657822440007318,B2,His2gene
106,CACYBP,0.3509741945148196,B2,His2gene
107,XPR1,0.14980078504276412,B2,His2gene
108,LAMC1,0.12149179324743493,B2,His2gene
109,C1orf21,0.4628663191945721,B2,His2gene
110,TPR,0.16683578016785403,B2,His2gene
111,PTPRC,0.12694494310115445,B2,His2gene
112,UBE2T,0.4843740465364907,B2,His2gene
113,NUCKS1,0.19607721596447444,B2,His2gene
114,ATF3,0.38267909194874555,B2,His2gene
115,CENPF,0.17403005366814758,B2,His2gene
116,KCTD3,0.2689624305595537,B2,His2gene
117,LYPLAL1,0.16172367476514304,B2,His2gene
118,IARS2,0.3169722232155361,B2,His2gene
119,CNIH4,0.34543385359206547,B2,His2gene
120,NUP133,0.37945832975998733,B2,His2gene
121,ARID4B,0.04922182018503493,B2,His2gene
122,CHML,0.34659495718878375,B2,His2gene
123,SCCPDH,0.3512197156727361,B2,His2gene
124,ATP5C1,0.4884884456884885,B2,His2gene
125,GATA3,0.21572164821322792,B2,His2gene
126,FAM107B,0.17666384875464855,B2,His2gene
127,HSPA14,0.2505684499968102,B2,His2gene
128,NEBL,0.3426230634298638,B2,His2gene
129,BAMBI,0.4002561586366874,B2,His2gene
130,ARHGAP12,0.17619881919943087,B2,His2gene
131,DKK1,0.20116597951542745,B2,His2gene
132,ZWINT,0.42215827483492135,B2,His2gene
133,ANK3,0.24769522289317764,B2,His2gene
134,CDK1,0.2960247603444369,B2,His2gene
135,HERC4,0.14996625932636176,B2,His2gene
136,SRGN,0.49524203134133915,B2,His2gene
137,H2AFY2,0.11351568389344426,B2,His2gene
138,ADK,0.36889800479367085,B2,His2gene
139,DLG5,0.25509224647343576,B2,His2gene
140,PLAC9,-0.02784333009947528,B2,His2gene
141,GHITM,0.483296168474904,B2,His2gene
142,SNCG,0.09065098832641591,B2,His2gene
143,ADIRF,-0.2169377237742522,B2,His2gene
144,IFIT3,-0.02465287195789454,B2,His2gene
145,FRA10AC1,0.0650695578946763,B2,His2gene
146,EXOSC1,0.41421614422178654,B2,His2gene
147,SCD,0.39164465761872147,B2,His2gene
148,ARL3,0.2879432433931675,B2,His2gene
149,ADD3,-0.09441322817739708,B2,His2gene
150,DUSP5,0.26524315963242084,B2,His2gene
151,FAM204A,0.14041072943251043,B2,His2gene
152,RGS10,0.24436597338749894,B2,His2gene
153,NSMCE4A,0.31998591948953903,B2,His2gene
154,OAT,0.3541725339646479,B2,His2gene
155,GLRX3,0.4082584755399715,B2,His2gene
156,IFITM2,0.29066988078977574,B2,His2gene
157,TRIM22,0.26421231818949253,B2,His2gene
158,DKK3,0.012525072989730227,B2,His2gene
159,SAA1,-0.0642789994416357,B2,His2gene
160,TSG101,0.3096932333849847,B2,His2gene
161,SVIP,0.11557530414618439,B2,His2gene
162,CAPRIN1,0.3877473279761139,B2,His2gene
163,API5,0.3987259811604311,B2,His2gene
164,MTCH2,0.41956455755345945,B2,His2gene
165,UBE2L6,0.4145396607951527,B2,His2gene
166,MPEG1,0.22513744627745724,B2,His2gene
167,MS4A7,-0.019940264180225084,B2,His2gene
168,TMEM258,0.3960780631179643,B2,His2gene
169,FEN1,0.30915869717246697,B2,His2gene
170,PLA2G16,0.12517952055891596,B2,His2gene
171,CST6,0.1708201091229453,B2,His2gene
172,ALDH3B2,0.2256004709337856,B2,His2gene
173,TESMIN,0.34077149810305096,B2,His2gene
174,MRPL21,0.3777762208193075,B2,His2gene
175,CCND1,0.12394353977269594,B2,His2gene
176,ORAOV1,-0.13152267942997653,B2,His2gene
177,ANO1,0.36875260515319386,B2,His2gene
178,FADD,0.2804737062912173,B2,His2gene
179,CTTN,0.3892717715290902,B2,His2gene
180,PRSS23,0.21517915611122304,B2,His2gene
181,BIRC3,0.30240642703076037,B2,His2gene
182,MMP1,-0.06960351746384243,B2,His2gene
183,CASP4,0.2037531179797451,B2,His2gene
184,CD3D,0.22237303866884262,B2,His2gene
185,THYN1,0.17172241896478704,B2,His2gene
186,SCNN1A,0.21257099299527604,B2,His2gene
187,RIMKLB,0.008896159657483638,B2,His2gene
188,MAGOHB,0.15443073757108638,B2,His2gene
189,GPRC5A,0.3057150002321973,B2,His2gene
190,MGP,0.16388095416395582,B2,His2gene
191,C12orf60,0.1217211191803303,B2,His2gene
192,LDHB,0.416808919276092,B2,His2gene
193,ITPR2,-0.053743965032366274,B2,His2gene
194,ZCRB1,0.2272101663856585,B2,His2gene
195,FAIM2,0.10540946111653593,B2,His2gene
196,METTL7A,0.25879532679024203,B2,His2gene
197,NR4A1,0.2184182061263777,B2,His2gene
198,KRT81,0.027922199725259063,B2,His2gene
199,KRT86,-0.18536592802974647,B2,His2gene
200,PPP1R1A,-0.030320309576178938,B2,His2gene
201,MUCL1,0.2828671722424565,B2,His2gene
202,NUP107,0.21723507838054892,B2,His2gene
203,LYZ,0.41219965741616943,B2,His2gene
204,DUSP6,0.21840197794331032,B2,His2gene
205,ATP2B1,0.21629497988928537,B2,His2gene
206,LUM,-0.07169954974050347,B2,His2gene
207,DCN,-0.13929160923516273,B2,His2gene
208,EEA1,0.12197118937492221,B2,His2gene
209,NTN4,0.20957813397209663,B2,His2gene
210,TMPO,0.2906292843164249,B2,His2gene
211,ARL1,0.2674635875655941,B2,His2gene
212,CHPT1,0.3009935057288548,B2,His2gene
213,SYCP3,0.0667614253367705,B2,His2gene
214,CCDC53,0.33128738851920125,B2,His2gene
215,PWP1,0.24051977517661122,B2,His2gene
