,Gene,Pearson correlation,Slide,Method
0,ISG15,0.07114793542538464,D2,His2gene
1,PLA2G2D,-0.14224484775668672,D2,His2gene
2,CAMK2N1,0.21059182577530233,D2,His2gene
3,USP48,0.0623630913324301,D2,His2gene
4,TCEA3,0.23704976073364506,D2,His2gene
5,PNRC2,0.010748143050260596,D2,His2gene
6,LDLRAP1,0.13306103617126425,D2,His2gene
7,IFI6,0.05994619898068162,D2,His2gene
8,ZBTB8OS,0.11556230273111587,D2,His2gene
9,RBBP4,0.18849929252680409,D2,His2gene
10,PSMB2,0.25083726961563113,D2,His2gene
11,GNL2,0.16274276887290692,D2,His2gene
12,SF3A3,0.1443260340457822,D2,His2gene
13,UTP11,0.06159146105054348,D2,His2gene
14,AKIRIN1,-0.012734347710544033,D2,His2gene
15,MFSD2A,0.22102177094743736,D2,His2gene
16,CAP1,0.13526076773711213,D2,His2gene
17,CTPS1,0.2403733329791216,D2,His2gene
18,PPCS,0.1829726863245223,D2,His2gene
19,PPIH,0.2078615518742214,D2,His2gene
20,YBX1,0.2245748251181786,D2,His2gene
21,EBNA1BP2,0.21686179866285446,D2,His2gene
22,CDC20,0.1577043375238133,D2,His2gene
23,PTPRF,0.317098522317656,D2,His2gene
24,KDM4A,0.08233029183472287,D2,His2gene
25,EIF2B3,0.0709262650139029,D2,His2gene
26,NASP,0.21066776708350882,D2,His2gene
27,GPBP1L1,0.10176281317405544,D2,His2gene
28,TSPAN1,0.08905820735138259,D2,His2gene
29,RAD54L,0.03923698446260114,D2,His2gene
30,LRRC41,0.0021490585769187477,D2,His2gene
31,UQCRH,0.3495821919237294,D2,His2gene
32,CMPK1,0.18206058261797076,D2,His2gene
33,RNF11,0.09418488859571471,D2,His2gene
34,TTC39A,0.18106450231341165,D2,His2gene
35,TXNDC12,0.1470178153856621,D2,His2gene
36,PRPF38A,0.11337128336043742,D2,His2gene
37,SCP2,0.025415600982720575,D2,His2gene
38,C1orf123,0.10201667432617378,D2,His2gene
