,Gene,Pearson correlation,Slide,Method
0,COX6C,-0.09847063468212686,block1,BLEEP
1,TTLL12,-0.01693116288582807,block1,BLEEP
2,HSP90AB1,-0.10553831199516302,block1,BLEEP
3,TFF3,-0.11441009243848897,block1,BLEEP
4,ATP1A1,-0.059234428774429686,block1,BLEEP
5,B2M,0.011618418910383127,block1,BLEEP
6,FASN,-0.08436985780002618,block1,BLEEP
7,SPARC,0.032356973723595944,block1,BLEEP
8,CD74,0.045276895478168794,block1,BLEEP
9,CD63,-0.06701052130967135,block1,BLEEP
10,CD24,-0.12155869234576318,block1,BLEEP
11,CD81,-0.07790523946841346,block1,BLEEP
